1648.87 11.26012    10
1649.45 11.26691    10
1650.04 11.27374    10
1650.62 11.27473    10
1651.2 11.27397    10
1651.79 11.2739    10
1652.37 11.2691    10
1652.95 11.26729    10
1653.54 11.26582    10
1654.12 11.27076    10
1654.71 11.26673    10
1655.29 11.27151    10
1655.87 11.27163    10
1656.46 11.27227    10
1657.04 11.26131    10
1657.62 11.26766    10
1658.21 11.27547    10
1658.79 11.27284    10
1659.37 11.27368    10
1659.96 11.27736    10
1660.54 11.27642    10
1661.13 11.28478    10
1661.71 11.28555    10
1662.29 11.28254    10
1662.88 11.27846    10
1663.46 11.28362    10
1664.04 11.28584    10
1664.63 11.27967    10
1665.21 11.28386    10
1665.79 11.29353    10
1666.38 11.28117    10
1666.96 11.28068    10
1667.54 11.27893    10
1668.13 11.28422    10
1668.71 11.29183    10
1669.3 11.27854    10
1669.88 11.2863    10
1670.46 11.285    10
1671.05 11.28187    10
1671.63 11.28248    10
1672.21 11.28582    10
1672.8 11.28487    10
1673.38 11.29447    10
1673.96 11.29326    10
1674.55 11.28644    10
1675.13 11.2957    10
1675.71 11.30087    10
1676.3 11.29834    10
1676.88 11.30429    10
1677.47 11.29971    10
1678.84 11.28933    10
1680.21 11.28839    10
1681.58 11.29384    10
1682.95 11.29365    10
1684.32 11.29729    10
1685.69 11.30124    10
1687.06 11.30324    10
1688.44 11.30015    10
1689.81 11.29952    10
1691.18 11.29993    10
1692.55 11.30699    10
1693.92 11.31115    10
1695.29 11.307    10
1696.66 11.30898    10
1698.03 11.30752    10
1699.4 11.31125    10
1700.78 11.30968    10
1702.15 11.31102    10
1703.52 11.31189    10
1704.89 11.31082    10
1706.26 11.3149    10
1707.63 11.30627    10
1709. 11.3123    10
1710.37 11.31997    10
1711.75 11.32216    10
1713.12 11.3218    10
1714.49 11.32195    10
1715.86 11.32091    10
1717.23 11.32146    10
1718.6 11.32122    10
1719.97 11.32607    10
1721.35 11.33046    10
1722.72 11.32561    10
1724.09 11.32891    10
1725.46 11.33305    10
1726.83 11.33235    10
1728.2 11.335    10
